Index	chr	start	end	name	PeakID	gname	blacklist
5472	chr14	22981258	22983258	ENSG00000259132	ENSG00000259132	RP11-298I3.5	0
5473	chr14	22981642	22983642	ENSG00000129474	ENSG00000129474	AJUBA	0
5474	chr14	23009166	23011166	ENSG00000100802	ENSG00000100802	C14orf93	0
5475	chr14	23034230	23036230	ENSG00000100804	ENSG00000100804	PSMB5	0
5476	chr14	23041167	23043167	ENSG00000222028	ENSG00000222028	PSMB11	0
5477	chr14	23056538	23058538	ENSG00000139880	ENSG00000139880	CDH24	0
5478	chr14	23093765	23095765	ENSG00000179933	ENSG00000179933	C14orf119	0
5479	chr14	23094614	23096614	ENSG00000100813	ENSG00000100813	ACIN1	0
5480	chr14	23118616	23120616	ENSG00000092067	ENSG00000092067	CEBPE	0
5481	chr14	23182674	23184674	ENSG00000092068	ENSG00000092068	SLC7A8	0
5482	chr14	23184316	23186316	ENSG00000215277	ENSG00000215277	RNF212B	0
5483	chr14	23297790	23299790	ENSG00000129473	ENSG00000129473	BCL2L2	0
5484	chr14	23298447	23300447	ENSG00000215271	ENSG00000215271	HOMEZ	0
5485	chr14	23301848	23303848	ENSG00000235194	ENSG00000235194	PPP1R3E	0
5486	chr14	23305835	23307835	ENSG00000258643	ENSG00000258643	BCL2L2-PABPN1	0
5487	chr14	23320289	23322289	ENSG00000100836	ENSG00000100836	PABPN1	0
5488	chr14	23351912	23353912	ENSG00000092096	ENSG00000092096	SLC22A17	0
5489	chr14	23364752	23366752	ENSG00000100842	ENSG00000100842	EFS	0
5490	chr14	23371809	23373809	ENSG00000166090	ENSG00000166090	IL25	0
5491	chr14	23375808	23377808	ENSG00000166091	ENSG00000166091	CMTM5	0
5492	chr14	23407277	23409277	ENSG00000197616	ENSG00000197616	MYH6	0
5493	chr14	23434718	23436718	ENSG00000092054	ENSG00000092054	MYH7	0
5494	chr14	23468688	23470688	ENSG00000129460	ENSG00000129460	NGDN	0
5495	chr14	23555192	23557192	ENSG00000136367	ENSG00000136367	ZFHX2	0
5496	chr14	23567070	23569070	ENSG00000213983	ENSG00000213983	AP1G2	0
5497	chr14	23577800	23579800	ENSG00000092051	ENSG00000092051	JPH4	0
5498	chr14	23629115	23631115	ENSG00000100867	ENSG00000100867	DHRS2	0
5499	chr14	23952586	23954586	ENSG00000157326	ENSG00000157326	DHRS4	0
5500	chr14	23968874	23970874	ENSG00000187630	ENSG00000187630	DHRS4L2	0
5501	chr14	24051000	24053000	ENSG00000186648	ENSG00000186648	LRRC16B	0
5502	chr14	24069837	24071837	ENSG00000100884	ENSG00000100884	CPNE6	0
5503	chr14	24093053	24095053	ENSG00000100889	ENSG00000100889	PCK2	0
5504	chr14	24113195	24115195	ENSG00000100897	ENSG00000100897	DCAF11	0
5505	chr14	24114014	24116014	ENSG00000129535	ENSG00000129535	NRL	0
5506	chr14	24119956	24121956	ENSG00000259371	ENSG00000259371	RP11-468E2.6	0
5507	chr14	24130275	24132275	ENSG00000139914	ENSG00000139914	FITM1	0
5508	chr14	24135158	24137158	ENSG00000092010	ENSG00000092010	PSME1	0
5509	chr14	24140588	24142588	ENSG00000100908	ENSG00000100908	EMC9	0
5510	chr14	24145683	24147683	ENSG00000092098	ENSG00000092098	RNF31	0
5511	chr14	24146570	24148570	ENSG00000100911	ENSG00000100911	PSME2	0
5512	chr14	24150218	24152218	ENSG00000259529	ENSG00000259529	IRF9	0
5513	chr14	24170853	24172853	ENSG00000100918	ENSG00000100918	REC8	0
5514	chr14	24187964	24189964	ENSG00000196497	ENSG00000196497	IPO4	0
5515	chr14	24189416	24191416	ENSG00000259522	ENSG00000259522	RP11-468E2.2	0
5516	chr14	24204697	24206697	ENSG00000139908	ENSG00000139908	TSSK4	0
5517	chr14	24212473	24214473	ENSG00000254692	ENSG00000254692	TM9SF1	0
5518	chr14	24212869	24214869	ENSG00000254505	ENSG00000254505	CHMP4A	0
5519	chr14	24215070	24217070	ENSG00000213920	ENSG00000213920	MDP1	0
5520	chr14	24231352	24233352	ENSG00000255526	ENSG00000255526	NEDD8-MDP1	0
5521	chr14	24231422	24233422	ENSG00000100938	ENSG00000100938	GMPR2	0
5522	chr14	24231454	24233454	ENSG00000129559	ENSG00000129559	NEDD8	0
5523	chr14	24241674	24243674	ENSG00000092330	ENSG00000092330	TINF2	0
5524	chr14	24263432	24265432	ENSG00000092295	ENSG00000092295	TGM1	0
5525	chr14	24270739	24272739	ENSG00000100949	ENSG00000100949	RABGGTA	0
5526	chr14	24298833	24300833	ENSG00000157379	ENSG00000157379	DHRS1	0
5527	chr14	24298862	24300862	ENSG00000196943	ENSG00000196943	NOP9	0
5528	chr14	24304734	24306734	ENSG00000213906	ENSG00000213906	LTB4R2	0
5529	chr14	24310430	24312430	ENSG00000136305	ENSG00000136305	CIDEB	0
5530	chr14	24310450	24312450	ENSG00000213903	ENSG00000213903	LTB4R	0
5531	chr14	24334093	24336093	ENSG00000129467	ENSG00000129467	ADCY4	0
5532	chr14	24336382	24338382	ENSG00000258973	ENSG00000258973	RP11-934B9.3	0
5533	chr14	24339045	24341045	ENSG00000129465	ENSG00000129465	RIPK3	0
5534	chr14	24364673	24366673	ENSG00000100968	ENSG00000100968	NFATC4	0
5535	chr14	24397786	24399786	ENSG00000205978	ENSG00000205978	NYNRIN	0
5536	chr14	24428286	24430286	ENSG00000100441	ENSG00000100441	KHNYN	0
5537	chr14	24429954	24431954	ENSG00000139899	ENSG00000139899	CBLN3	0
5538	chr14	24441905	24443905	ENSG00000100445	ENSG00000100445	SDR39U1	0
5539	chr14	24500594	24502594	ENSG00000258744	ENSG00000258744	RP11-80A15.1	0
5540	chr14	24507265	24509265	ENSG00000092009	ENSG00000092009	CMA1	0
5541	chr14	24575260	24577260	ENSG00000100448	ENSG00000100448	CTSG	0
5542	chr14	24608699	24610699	ENSG00000100450	ENSG00000100450	GZMH	0
5543	chr14	24633267	24635267	ENSG00000100453	ENSG00000100453	GZMB	0
5544	chr14	25049297	25051297	ENSG00000168952	ENSG00000168952	STXBP6	0
5545	chr14	26596754	26598754	ENSG00000139910	ENSG00000139910	NOVA1	0
5546	chr14	28764388	28766388	ENSG00000176165	ENSG00000176165	FOXG1	0
5547	chr14	28771704	28773704	ENSG00000186960	ENSG00000186960	C14orf23	0
5548	chr14	30190898	30192898	ENSG00000184304	ENSG00000184304	PRKD1	0
5549	chr14	30558123	30560123	ENSG00000092140	ENSG00000092140	G2E3	0
5550	chr14	30621112	30623112	ENSG00000092108	ENSG00000092108	SCFD1	0
5551	chr14	30873514	30875514	ENSG00000100473	ENSG00000100473	COCH	0
5552	chr14	31024106	31026106	ENSG00000100478	ENSG00000100478	AP4S1	0
5553	chr14	31025401	31027401	ENSG00000196792	ENSG00000196792	STRN3	0
5554	chr14	31206804	31208804	ENSG00000092148	ENSG00000092148	HECTD1	0
5555	chr14	31419582	31421582	ENSG00000129493	ENSG00000129493	HEATR5A	0
5556	chr14	31456441	31458441	ENSG00000203546	ENSG00000203546	RP11-176H8.1	0
5557	chr14	31456510	31458510	ENSG00000129480	ENSG00000129480	DTD2	0
5558	chr14	31486945	31488945	ENSG00000214943	ENSG00000214943	GPR33	0
5559	chr14	31488956	31490956	ENSG00000151413	ENSG00000151413	NUBPL	0
5560	chr14	31943853	31945853	ENSG00000258474	ENSG00000258474	RP11-187E13.1	0
5561	chr14	32005902	32007902	ENSG00000258386	ENSG00000258386	RP11-187E13.2	0
5562	chr14	32075114	32077114	ENSG00000100852	ENSG00000100852	ARHGAP5	0
5563	chr14	32328273	32330273	ENSG00000151320	ENSG00000151320	AKAP6	0
5564	chr14	32933933	32935933	ENSG00000151322	ENSG00000151322	NPAS3	0
5565	chr14	34461356	34463356	ENSG00000165389	ENSG00000165389	SPTSSA	0
5566	chr14	34461774	34463774	ENSG00000129521	ENSG00000129521	EGLN3	0
5567	chr14	34538711	34540711	ENSG00000129518	ENSG00000129518	EAPP	0
5568	chr14	34629183	34631183	ENSG00000129515	ENSG00000129515	SNX6	0
5569	chr14	34713823	34715823	ENSG00000165410	ENSG00000165410	CFL2	0
5570	chr14	34874647	34876647	ENSG00000198604	ENSG00000198604	BAZ1A	0
5571	chr14	34980957	34982957	ENSG00000100883	ENSG00000100883	SRP54	0
5572	chr14	35043907	35045907	ENSG00000151327	ENSG00000151327	FAM177A1	0
5573	chr14	35121517	35123517	ENSG00000092020	ENSG00000092020	PPP2R3C	0
5574	chr14	35121549	35123549	ENSG00000258790	ENSG00000258790	KIAA0391	0
5575	chr14	35277633	35279633	ENSG00000100902	ENSG00000100902	PSMA6	0
5576	chr14	35403749	35405749	ENSG00000100906	ENSG00000100906	NFKBIA	0
5577	chr14	35533042	35535042	ENSG00000168348	ENSG00000168348	INSM2	0
5578	chr14	35808304	35810304	ENSG00000174373	ENSG00000174373	RALGAPA1	0
5579	chr14	35825318	35827318	ENSG00000100916	ENSG00000100916	BRMS1L	0
5580	chr14	36319676	36321676	ENSG00000151332	ENSG00000151332	MBIP	0
5581	chr14	36512829	36514829	ENSG00000229415	ENSG00000229415	SFTA3	0
5582	chr14	36520149	36522149	ENSG00000136352	ENSG00000136352	NKX2-1	0
5583	chr14	36581607	36583607	ENSG00000136327	ENSG00000136327	NKX2-8	0
5584	chr14	36656568	36658568	ENSG00000198807	ENSG00000198807	PAX9	0
5585	chr14	37171866	37173866	ENSG00000183032	ENSG00000183032	SLC25A21	0
5586	chr14	37196913	37198913	ENSG00000151338	ENSG00000151338	MIPOL1	0
5587	chr14	37594847	37596847	ENSG00000139865	ENSG00000139865	TTC6	0
5588	chr14	37595059	37597059	ENSG00000129514	ENSG00000129514	FOXA1	0
5589	chr14	38206999	38208999	ENSG00000139874	ENSG00000139874	SSTR1	0
5590	chr14	38255369	38257369	ENSG00000176435	ENSG00000176435	CLEC14A	0
5591	chr14	39108646	39110646	ENSG00000100934	ENSG00000100934	SEC23A	0
5592	chr14	39113223	39115223	ENSG00000092208	ENSG00000092208	GEMIN2	0
5593	chr14	39169532	39171532	ENSG00000182400	ENSG00000182400	TRAPPC6B	0
5594	chr14	39174183	39176183	ENSG00000100941	ENSG00000100941	PNN	0
5595	chr14	39229231	39231231	ENSG00000150526	ENSG00000150526	MIA2	0
5596	chr14	39232902	39234902	ENSG00000258941	ENSG00000258941	RP11-407N17.3	0
5597	chr14	39264284	39266284	ENSG00000150527	ENSG00000150527	CTAGE5	0
5598	chr14	39431500	39433500	ENSG00000165355	ENSG00000165355	FBXO33	0
5599	chr14	41606570	41608570	ENSG00000165379	ENSG00000165379	LRFN5	0
5600	chr14	44506279	44508279	ENSG00000189139	ENSG00000189139	FSCB	0
5601	chr14	44896295	44898295	ENSG00000179476	ENSG00000179476	C14orf28	0
5602	chr14	44961208	44963208	ENSG00000198718	ENSG00000198718	FAM179B	0
5603	chr14	45041322	45043322	ENSG00000179454	ENSG00000179454	KLHL28	0
5604	chr14	45083099	45085099	ENSG00000185246	ENSG00000185246	PRPF39	0
5605	chr14	45134319	45136319	ENSG00000100442	ENSG00000100442	FKBP3	0
5606	chr14	45134940	45136940	ENSG00000187790	ENSG00000187790	FANCM	0
5607	chr14	45252540	45254540	ENSG00000129534	ENSG00000129534	MIS18BP1	0
5608	chr14	46650821	46652821	ENSG00000165496	ENSG00000165496	RPL10L	0
5609	chr14	47673954	47675954	ENSG00000139915	ENSG00000139915	MDGA2	0
5610	chr14	49597697	49599697	ENSG00000165501	ENSG00000165501	LRR1	0
5611	chr14	49598164	49600164	ENSG00000213741	ENSG00000213741	RPS29	0
5612	chr14	49619685	49621685	ENSG00000165502	ENSG00000165502	RPL36AL	0
5613	chr14	49619795	49621795	ENSG00000168282	ENSG00000168282	MGAT2	0
5614	chr14	49634230	49636230	ENSG00000165506	ENSG00000165506	DNAAF2	0
5615	chr14	49687422	49689422	ENSG00000100479	ENSG00000100479	POLE2	0
5616	chr14	49692105	49694105	ENSG00000197776	ENSG00000197776	KLHDC1	0
5617	chr14	49766608	49768608	ENSG00000165516	ENSG00000165516	KLHDC2	0
5618	chr14	49852203	49854203	ENSG00000165525	ENSG00000165525	NEMF	0
5619	chr14	49892092	49894092	ENSG00000165527	ENSG00000165527	ARF6	0
5620	chr14	50006520	50008520	ENSG00000214900	ENSG00000214900	C14orf182	0
5621	chr14	50091643	50093643	ENSG00000168260	ENSG00000168260	C14orf183	0
5622	chr14	50115600	50117600	ENSG00000100483	ENSG00000100483	VCPKMT	0
5623	chr14	50230558	50232558	ENSG00000100485	ENSG00000100485	SOS2	0
5624	chr14	50311326	50313326	ENSG00000125375	ENSG00000125375	ATP5S	0
5625	chr14	50311548	50313548	ENSG00000087299	ENSG00000087299	L2HGDH	0
5626	chr14	50415461	50417461	ENSG00000100490	ENSG00000100490	CDKL1	0
5627	chr14	50531509	50533509	ENSG00000198513	ENSG00000198513	ATL1	0
5628	chr14	50560126	50562126	ENSG00000012983	ENSG00000012983	MAP4K5	0
5629	chr14	50667331	50669331	ENSG00000151748	ENSG00000151748	SAV1	0
5630	chr14	50830121	50832121	ENSG00000100503	ENSG00000100503	NIN	0
5631	chr14	50871160	50873160	ENSG00000131969	ENSG00000131969	ABHD12B	0
5632	chr14	50943736	50945736	ENSG00000100504	ENSG00000100504	PYGL	0
5633	chr14	51095061	51097061	ENSG00000100505	ENSG00000100505	TRIM9	0
5634	chr14	51239162	51241162	ENSG00000139921	ENSG00000139921	TMX1	0
5635	chr14	51488100	51490100	ENSG00000139926	ENSG00000139926	FRMD6	0
5636	chr14	51825195	51827195	ENSG00000186469	ENSG00000186469	GNG2	0
5637	chr14	51917571	51919571	ENSG00000258928	ENSG00000258928	RP11-463J10.2	0
5638	chr14	51988475	51990475	ENSG00000087302	ENSG00000087302	C14orf166	0
5639	chr14	52068228	52070228	ENSG00000087303	ENSG00000087303	NID2	0
5640	chr14	52266713	52268713	ENSG00000168229	ENSG00000168229	PTGDR	0
5641	chr14	52313305	52315305	ENSG00000125384	ENSG00000125384	PTGER2	0
5642	chr14	52551522	52553522	ENSG00000087301	ENSG00000087301	TXNDC16	0
5643	chr14	52552148	52554148	ENSG00000180998	ENSG00000180998	GPR137C	0
5644	chr14	52694900	52696900	ENSG00000197930	ENSG00000197930	ERO1L	0
5645	chr14	52706172	52708172	ENSG00000100519	ENSG00000100519	PSMC6	0
5646	chr14	52729180	52731180	ENSG00000198252	ENSG00000198252	STYX	0
5647	chr14	52790668	52792668	ENSG00000100522	ENSG00000100522	GNPNAT1	0
5648	chr14	52951435	52953435	ENSG00000073712	ENSG00000073712	FERMT2	0
5649	chr14	53152282	53154282	ENSG00000100523	ENSG00000100523	DDHD1	0
5650	chr14	53957761	53959761	ENSG00000125378	ENSG00000125378	BMP4	0
5651	chr14	54395849	54397849	ENSG00000100526	ENSG00000100526	CDKN3	0
5652	chr14	54440431	54442431	ENSG00000100528	ENSG00000100528	CNIH1	0
5653	chr14	54488196	54490196	ENSG00000197045	ENSG00000197045	GMFB	0
5654	chr14	54508812	54510812	ENSG00000100532	ENSG00000100532	CGRRF1	0
5655	chr14	54566097	54568097	ENSG00000020577	ENSG00000020577	SAMD4A	0
5656	chr14	54901852	54903852	ENSG00000131979	ENSG00000131979	GCH1	0
5657	chr14	55026105	55028105	ENSG00000198554	ENSG00000198554	WDHD1	0
5658	chr14	55026230	55028230	ENSG00000180008	ENSG00000180008	SOCS4	0
5659	chr14	55050631	55052631	ENSG00000168175	ENSG00000168175	MAPK1IP1L	0
5660	chr14	55123110	55125110	ENSG00000131981	ENSG00000131981	LGALS3	0
5661	chr14	55190678	55192678	ENSG00000126787	ENSG00000126787	DLGAP5	0
5662	chr14	55270303	55272303	ENSG00000178974	ENSG00000178974	FBXO34	0
5663	chr14	55410858	55412858	ENSG00000126775	ENSG00000126775	ATG14	0
5664	chr14	55455726	55457726	ENSG00000182521	ENSG00000182521	TBPL2	0
5665	chr14	55558072	55560072	ENSG00000126777	ENSG00000126777	KTN1	0
5666	chr14	56116814	56118814	ENSG00000139946	ENSG00000139946	PELI2	0
5667	chr14	56487354	56489354	ENSG00000070269	ENSG00000070269	TMEM260	0
5668	chr14	56729535	56731535	ENSG00000259133	ENSG00000259133	RP11-1085N6.3	0
5669	chr14	56809479	56811479	ENSG00000165588	ENSG00000165588	OTX2	0
5670	chr14	57267909	57269909	ENSG00000053770	ENSG00000053770	AP5M1	0
5671	chr14	57268008	57270008	ENSG00000070367	ENSG00000070367	EXOC5	0
5672	chr14	57389544	57391544	ENSG00000139977	ENSG00000139977	NAA30	0
5673	chr14	57492867	57494867	ENSG00000100557	ENSG00000100557	C14orf105	0
5674	chr14	57981194	57983194	ENSG00000151812	ENSG00000151812	SLC35F4	0
5675	chr14	58199080	58201080	ENSG00000131966	ENSG00000131966	ACTR10	0
5676	chr14	58243831	58245831	ENSG00000100567	ENSG00000100567	PSMA3	0
5677	chr14	58297139	58299139	ENSG00000139971	ENSG00000139971	C14orf37	0
5678	chr14	58297385	58299385	ENSG00000032219	ENSG00000032219	ARID4A	0
5679	chr14	58394916	58396916	ENSG00000196860	ENSG00000196860	TOMM20L	0
5680	chr14	58426385	58428385	ENSG00000100578	ENSG00000100578	KIAA0586	0
5681	chr14	58426614	58428614	ENSG00000100575	ENSG00000100575	TIMM9	0
5682	chr14	58632967	58634967	ENSG00000165617	ENSG00000165617	DACT1	0
5683	chr14	59187646	59189646	ENSG00000100592	ENSG00000100592	DAAM1	0
5684	chr14	59464342	59466342	ENSG00000181619	ENSG00000181619	GPR135	0
5685	chr14	59483430	59485430	ENSG00000126790	ENSG00000126790	L3HYPDH	0
5686	chr14	59483443	59485443	ENSG00000050130	ENSG00000050130	JKAMP	0
5687	chr14	59575831	59577831	ENSG00000151838	ENSG00000151838	CCDC175	0
5688	chr14	59869966	59871966	ENSG00000139970	ENSG00000139970	RTN1	0
5689	chr14	59918713	59920713	ENSG00000131951	ENSG00000131951	LRRC9	0
5690	chr14	60090911	60092911	ENSG00000126773	ENSG00000126773	PCNXL4	0
5691	chr14	60168856	60170856	ENSG00000100612	ENSG00000100612	DHRS7	0
5692	chr14	60244752	60246752	ENSG00000100614	ENSG00000100614	PPM1A	0
5693	chr14	60507951	60509951	ENSG00000184302	ENSG00000184302	SIX6	0
5694	chr14	60514543	60516543	ENSG00000179008	ENSG00000179008	C14orf39	0
5695	chr14	60657259	60659259	ENSG00000126778	ENSG00000126778	SIX1	0
5696	chr14	60723348	60725348	ENSG00000100625	ENSG00000100625	SIX4	0
5697	chr14	60733742	60735742	ENSG00000020426	ENSG00000020426	MNAT1	0
5698	chr14	60980114	60982114	ENSG00000139974	ENSG00000139974	SLC38A6	0
5699	chr14	60980358	60982358	ENSG00000126814	ENSG00000126814	TRMT5	0
5700	chr14	61186559	61188559	ENSG00000027075	ENSG00000027075	PRKCH	0
5701	chr14	61280840	61282840	ENSG00000182107	ENSG00000182107	TMEM30B	0
5702	chr14	61528128	61530128	ENSG00000258989	ENSG00000258989	RP11-47I22.4	0
5703	chr14	61569540	61571540	ENSG00000232774	ENSG00000232774	RP11-47I22.3	0
5704	chr14	61694513	61696513	ENSG00000100644	ENSG00000100644	HIF1A	0
5705	chr14	61761357	61763357	ENSG00000023608	ENSG00000023608	SNAPC1	0
5706	chr14	61994823	61996823	ENSG00000139973	ENSG00000139973	SYT16	0
5707	chr14	63101037	63103037	ENSG00000140015	ENSG00000140015	KCNH5	0
5708	chr14	63203114	63205114	ENSG00000126785	ENSG00000126785	RHOJ	0
5709	chr14	63317879	63319879	ENSG00000179600	ENSG00000179600	GPHB5	0
5710	chr14	63542374	63544374	ENSG00000154001	ENSG00000154001	PPP2R5E	0
5711	chr14	63640861	63642861	ENSG00000140006	ENSG00000140006	WDR89	0
5712	chr14	63727039	63729039	ENSG00000126821	ENSG00000126821	SGPP1	0
5713	chr14	63851983	63853983	ENSG00000054654	ENSG00000054654	SYNE2	0
5714	chr14	64337112	64339112	ENSG00000140009	ENSG00000140009	ESR2	0
5715	chr14	64387031	64389031	ENSG00000100714	ENSG00000100714	MTHFD1	0
5716	chr14	64464499	64466499	ENSG00000179841	ENSG00000179841	AKAP5	0
5717	chr14	64502712	64504712	ENSG00000126804	ENSG00000126804	ZBTB1	0
5718	chr14	64504213	64506213	ENSG00000089775	ENSG00000089775	ZBTB25	0
5719	chr14	64534905	64536905	ENSG00000126803	ENSG00000126803	HSPA2	0
5720	chr14	64548902	64550902	ENSG00000165807	ENSG00000165807	PPP1R36	0
5721	chr14	64703102	64705102	ENSG00000126822	ENSG00000126822	PLEKHG3	0
5722	chr14	64878883	64880883	ENSG00000070182	ENSG00000070182	SPTB	0
5723	chr14	64913361	64915361	ENSG00000258289	ENSG00000258289	CHURC1	0
5724	chr14	64913485	64915485	ENSG00000125954	ENSG00000125954	CHURC1-FNTB	0
5725	chr14	64941905	64943905	ENSG00000176153	ENSG00000176153	GPX2	0
5726	chr14	64971776	64973776	ENSG00000139998	ENSG00000139998	RAB15	0
5727	chr14	64985720	64987720	ENSG00000257365	ENSG00000257365	FNTB	0
5728	chr14	65101695	65103695	ENSG00000125952	ENSG00000125952	MAX	0
5729	chr14	65409592	65411592	ENSG00000033170	ENSG00000033170	FUT8	0
5730	chr14	66003523	66005523	ENSG00000258847	ENSG00000258847	CTD-2014B16.3	0
5731	chr14	66506407	66508407	ENSG00000171723	ENSG00000171723	GPHN	0
5732	chr14	67188393	67190393	ENSG00000172717	ENSG00000172717	FAM71D	0
5733	chr14	67240109	67242109	ENSG00000072415	ENSG00000072415	MPP5	0
5734	chr14	67358997	67360997	ENSG00000134001	ENSG00000134001	EIF2S1	0
5735	chr14	67359265	67361265	ENSG00000100554	ENSG00000100554	ATP6V1D	0
5736	chr14	67411200	67413200	ENSG00000100558	ENSG00000100558	PLEK2	0
5737	chr14	67532301	67534301	ENSG00000054690	ENSG00000054690	PLEKHH1	0
5738	chr14	67532739	67534739	ENSG00000198133	ENSG00000198133	TMEM229B	0
5739	chr14	67599287	67601287	ENSG00000100564	ENSG00000100564	PIGH	0
5740	chr14	67618798	67620798	ENSG00000081181	ENSG00000081181	ARG2	0
5741	chr14	67673831	67675831	ENSG00000100568	ENSG00000100568	VTI1B	0
5742	chr14	67689367	67691367	ENSG00000258466	ENSG00000258466	RP11-1012A1.4	0
5743	chr14	67694814	67696814	ENSG00000072042	ENSG00000072042	RDH11	0
5744	chr14	67700886	67702886	ENSG00000139988	ENSG00000139988	RDH12	0
5745	chr14	67815590	67817590	ENSG00000072121	ENSG00000072121	ZFYVE26	0
5746	chr14	67818779	67820779	ENSG00000182185	ENSG00000182185	RAD51B	0
5747	chr14	68795253	68797253	ENSG00000185650	ENSG00000185650	ZFP36L1	0
5748	chr14	68978440	68980440	ENSG00000072110	ENSG00000072110	ACTN1	0
5749	chr14	69152150	69154150	ENSG00000139990	ENSG00000139990	DCAF5	0
5750	chr14	69190511	69192511	ENSG00000081177	ENSG00000081177	EXD2	0
5751	chr14	69258277	69260277	ENSG00000100626	ENSG00000100626	GALNT16	0
5752	chr14	69397015	69399015	ENSG00000029364	ENSG00000029364	SLC39A9	0
5753	chr14	69397627	69399627	ENSG00000100632	ENSG00000100632	ERH	0
5754	chr14	69483692	69485692	ENSG00000175985	ENSG00000175985	PLEKHD1	0
5755	chr14	69573837	69575837	ENSG00000267909	ENSG00000267909	CCDC177	0
5756	chr14	69610596	69612596	ENSG00000100647	ENSG00000100647	KIAA0247	0
5757	chr14	69725900	69727900	ENSG00000100650	ENSG00000100650	SRSF5	0
5758	chr14	69796289	69798289	ENSG00000100652	ENSG00000100652	SLC10A1	0
5759	chr14	69853131	69855131	ENSG00000198732	ENSG00000198732	SMOC1	0
5760	chr14	70188070	70190070	ENSG00000100678	ENSG00000100678	SLC8A3	0
5761	chr14	70358731	70360731	ENSG00000133983	ENSG00000133983	COX16	0
5762	chr14	70416061	70418061	ENSG00000213463	ENSG00000213463	SYNJ2BP	0
5763	chr14	70416074	70418074	ENSG00000258644	ENSG00000258644	SYNJ2BP-COX16	0
5764	chr14	70451157	70453157	ENSG00000139985	ENSG00000139985	ADAM21	0
5765	chr14	70534015	70536015	ENSG00000134007	ENSG00000134007	ADAM20	0
